#tail	head	edge_flux
YEL009C	YDL140C	1.32861e-05
YEL009C	YNL216W	1.32861e-05
YEL009C	YML098W	1.32861e-05
YEL009C	YDR145W	1.32861e-05
YEL009C	YPR086W	1.32861e-05
YEL009C	YOL148C	1.32861e-05
YEL009C	YOR298CA	1.32861e-05
YEL009C	YGL025C	1.32861e-05
YEL009C	YHR200W	1.32861e-05
YEL009C	YFL009W	1.32861e-05
YEL009C	YHR099W	1.32861e-05
YEL009C	YNR023W	1.32861e-05
YEL009C	YPR025C	1.32861e-05
YEL009C	YER040W	1.32861e-05
YEL009C	YHR143WA	1.32861e-05
YEL009C	YPL016W	1.32861e-05
YEL009C	YER148W	1.32861e-05
YEL009C	YGR274C	1.32861e-05
YEL009C	YHR041C	1.32861e-05
YEL009C	YHR090C	1.32861e-05
YEL009C	YFL024C	1.32861e-05
YEL009C	YGL201C	1.32861e-05
YEL009C	YDR510W	1.32861e-05
YEL009C	YOR174W	1.32861e-05
YEL009C	YDR392W	1.32861e-05
YEL009C	YGL112C	1.32861e-05
YEL009C	YIL126W	1.32861e-05
YEL009C	YNL084C	1.32861e-05
YEL009C	YOR023C	1.32861e-05
YEL009C	YBR198C	1.32861e-05
YEL009C	YOL051W	1.32861e-05
YEL009C	YOR117W	1.32861e-05
YEL009C	YPL129W	1.32861e-05
YEL009C	YDL005C	1.32861e-05
YEL009C	YDR448W	1.32861e-05
YEL009C	YBR289W	1.32861e-05
YEL009C	YMR236W	1.32861e-05
YEL009C	YDR308C	1.32861e-05
YEL009C	YPR034W	1.32861e-05
YEL009C	YBR081C	1.32861e-05
YEL009C	YHL025W	1.32861e-05
YEL009C	YER022W	1.32861e-05
YEL009C	YDR283C	1.32861e-05
YEL009C	YDR176W	1.32861e-05
YEL009C	YLL039C	1.32861e-05
YDR499W	YPL153C	1.32775e-05
YDR499W	YJL090C	1.32775e-05
YDR499W	YGR218W	1.32775e-05
YDR499W	YAR007C	1.32775e-05
YOR329C	Induced_.....sP....._No_Phenotype_Exists	1.32285e-05
YOR329C	YML016C	1.32285e-05
YOR329C	YNL084C	1.32285e-05
YOR329C	Repressed_..R..s......_No_Phenotype_Exists	1.32285e-05
YOR329C	YNL243W	1.32285e-05
YOR329C	YIR006C	1.32285e-05
YOR329C	Induced_..S..s......_No_Phenotype_Exists	1.32285e-05
YNL314W	YJR066W	1.31924e-05
YNL314W	YIR023W	1.31924e-05
YJR093C	YNL222W	1.31757e-05
YJR093C	YKR002W	1.31757e-05
YJR093C	YGR156W	1.31757e-05
YJR093C	YPR107C	1.31757e-05
YJR093C	YLR115W	1.31757e-05
YJR093C	YJL052W	1.31757e-05
YJR093C	YMR061W	1.31757e-05
YJR093C	YHR185C	1.31757e-05
YJR093C	YKL018W	1.31757e-05
YJR093C	YDR301W	1.31757e-05
YJR093C	YAL043C	1.31757e-05
YJR093C	YDR195W	1.31757e-05
YJR093C	YKL059C	1.31757e-05
YJR093C	YLR277C	1.31757e-05
YJR093C	YNL317W	1.31757e-05
YDL084W	YGL122C	1.31206e-05
YDL084W	YDR510W	1.31206e-05
YDL084W	YNL139C	1.31206e-05
YDL084W	YOL072W	1.31206e-05
YDL084W	YML062C	1.31206e-05
YDL084W	YDR159W	1.31206e-05
YDL084W	YKL214C	1.31206e-05
YDL084W	YNL253W	1.31206e-05
YDL084W	YHR167W	1.31206e-05
YDL084W	YKL139W	1.31206e-05
YDL084W	YOR166C	1.31206e-05
YDL084W	YNL004W	1.31206e-05
YDL084W	YDR381W	1.31206e-05
YDL084W	YHR102W	1.31206e-05
YDL084W	YMR314W	1.31206e-05
YDL084W	YCL011C	1.31206e-05
YDL084W	YDR432W	1.31206e-05
YDL084W	YDR138W	1.31206e-05
YDL084W	YMR228W	1.31206e-05
YDL084W	YIL021W	1.31206e-05
YBR173C	YMR037C	1.30843e-05
YBR173C	YDL147W	1.30843e-05
YBR173C	YOR362C	1.30843e-05
YBR173C	YML092C	1.30843e-05
YBR173C	YMR314W	1.30843e-05
YBR173C	YPL144W	1.30843e-05
YBR173C	YBL041W	1.30843e-05
YBR173C	YJL001W	1.30843e-05
YBR173C	YLR021W	1.30843e-05
YBR173C	YFL007W	1.30843e-05
YBR173C	YOR157C	1.30843e-05
YBR173C	YGL011C	1.30843e-05
YBR173C	YGR135W	1.30843e-05
YBR173C	YPR103W	1.30843e-05
YBR173C	YER094C	1.30843e-05
YBR173C	YLR199C	1.30843e-05
YBR173C	YER012W	1.30843e-05
YBR173C	YKL206C	1.30843e-05
YBR173C	YGR253C	1.30843e-05
YBR173C	YOL038W	1.30843e-05
YBR173C	YGL048C	1.30843e-05
YBR173C	YKL145W	1.30843e-05
YOR257W	YDR159W	1.30742e-05
YOR257W	YHR102W	1.30742e-05
YOR257W	YLL003W	1.30742e-05
YOR257W	YFR052W	1.30742e-05
YOR257W	YJL019W	1.30742e-05
YOR257W	YBR111WA	1.30742e-05
YOR257W	YMR047C	1.30742e-05
YOR257W	YOL072W	1.30742e-05
YOR257W	YOR176W	1.30742e-05
YOR257W	YIL149C	1.30742e-05
YOR257W	YEL037C	1.30742e-05
YOR257W	YER162C	1.30742e-05
YOR257W	YJL187C	1.30742e-05
YOR257W	YOR259C	1.30742e-05
YOR257W	YPR103W	1.30742e-05
YOR257W	YDR356W	1.30742e-05
YOR257W	YPL180W	1.30742e-05
YOR257W	YNL188W	1.30742e-05
YOR257W	YLL040C	1.30742e-05
YOR257W	YNL053W	1.30742e-05
YOR257W	YGL048C	1.30742e-05
YOR257W	YKL145W	1.30742e-05
YDL076C	YAL013W	1.30416e-05
YDL076C	YKL185W	1.30416e-05
YDL076C	YBR095C	1.30416e-05
YDL076C	Repressed_..RR.s......_No_Phenotype_Exists	1.30416e-05
YDL076C	YDR207C	1.30416e-05
YDL076C	YPL082C	1.30416e-05
YDL076C	YOL004W	1.30416e-05
YDL076C	YNL330C	1.30416e-05
YHL024W	Repressed_.....sP....._No_Phenotype_Exists	1.30356e-05
YHL024W	YDR466W	1.30356e-05
YHL024W	YHR205W	1.30356e-05
YHL024W	YOR351C	1.30356e-05
YHL024W	YOL100W	1.30356e-05
YHL024W	YDR477W	1.30356e-05
YHL024W	YDR247W	1.30356e-05
YHL024W	YPR106W	1.30356e-05
YLR176C	YOR290C	1.30272e-05
YLR176C	YCR084C	1.30272e-05
YLR176C	YBR112C	1.30272e-05
YLR176C	YGR274C	1.30272e-05
YLR176C	YGL112C	1.30272e-05
YOR212W	YLL039C	1.29900e-05
YOR212W	YDR264C	1.29900e-05
YOR212W	YJR086W	1.29900e-05
YOR212W	YAL041W	1.29900e-05
YOR212W	Repressed_..KR.s......_No_Phenotype_Exists	1.29900e-05
YOR212W	Repressed_..R..s......_No_Phenotype_Exists	1.29900e-05
YOR212W	YCL032W	1.29900e-05
YOR212W	YHR005C	1.29900e-05
YOR212W	YER124C	1.29900e-05
YOR212W	YJL157C	1.29900e-05
YOR212W	YHL007C	1.29900e-05
YOR212W	YIL047C	1.29900e-05
YOR212W	YDR183W	1.29900e-05
YOR212W	YFL026W	1.29900e-05
YOR212W	YOR281C	1.29900e-05
YOR212W	YPR165W	1.29900e-05
YOR212W	YDR103W	1.29900e-05
YDR223W	YPR104C	1.29694e-05
YNR031C	Induced_.....sP....._pde2_Induced_Defective	1.28859e-05
YNR031C	YLR006C	1.28859e-05
YNR031C	YCR073C	1.28859e-05
YNR031C	YJL019W	1.28859e-05
YNR031C	YGR167W	1.28859e-05
YNR031C	YLL021W	1.28859e-05
YNR031C	YBL064C	1.28859e-05
YNR031C	YFL023W	1.28859e-05
YNR031C	YHL033C	1.28859e-05
YNR031C	YMR140W	1.28859e-05
YNR031C	YDR256C	1.28859e-05
YNR031C	YJL128C	1.28859e-05
YNR031C	YMR196W	1.28859e-05
YNR031C	YFL039C	1.28859e-05
YNR031C	YGR287C	1.28859e-05
YNR031C	YHR030C	1.28859e-05
YNR031C	YHR182W	1.28859e-05
YNR031C	YKL052C	1.28859e-05
YNR031C	Induced_.....sP....._No_Phenotype_Exists	1.28859e-05
YNR031C	YLR287C	1.28859e-05
YDR171W	YDR510W	1.28728e-05
YDR171W	YGR142W	1.28728e-05
YDR171W	YNL216W	1.28728e-05
YDR171W	YOR007C	1.28728e-05
YDR171W	YDR172W	1.28728e-05
YPL201C	YAR019C	1.28210e-05
YPL201C	YHL007C	1.28210e-05
YPL201C	YKL101W	1.28210e-05
YPL201C	YOL128C	1.28210e-05
YPL201C	Repressed_..KR.s......_No_Phenotype_Exists	1.28210e-05
YPL201C	YJL036W	1.28210e-05
YPL201C	YPL141C	1.28210e-05
YPL201C	YDL159W	1.28210e-05
YPL201C	YJL164C	1.28210e-05
YPL201C	YLR362W	1.28210e-05
YPL201C	YOR231W	1.28210e-05
YOL001W	YFR034C	1.27960e-05
YOL001W	YPR115W	1.27960e-05
YOL001W	YNL027W	1.27960e-05
YOL001W	YDR146C	1.27960e-05
YOL001W	YKL103C	1.27960e-05
YOL001W	YGL156W	1.27960e-05
YOL001W	YGL216W	1.27960e-05
YOL001W	YDR216W	1.27960e-05
YOL001W	YGR233C	1.27960e-05
YNR047W	YER105C	1.27845e-05
YNR047W	YKL126W	1.27845e-05
YNR047W	YFR013W	1.27845e-05
YNR047W	YCR030C	1.27845e-05
YNR047W	YFL009W	1.27845e-05
YNR047W	YOR353C	1.27845e-05
YLR216C	YJR032W	1.27703e-05
YLR216C	YMR186W	1.27703e-05
YLR216C	YPL240C	1.27703e-05
YLR216C	YOR027W	1.27703e-05
YLR216C	YDR214W	1.27703e-05
YLR216C	YKL117W	1.27703e-05
YLR216C	YLR178C	1.27703e-05
YLR216C	YNL330C	1.27703e-05
YNL291C	YGR217W	1.26964e-05
YNL291C	YMR117C	1.26964e-05
YNL291C	YGL008C	1.26964e-05
YNL291C	YBR171W	1.26964e-05
YKL089W	YGL093W	1.26930e-05
YKL089W	YBR211C	1.26930e-05
YKL089W	YKL049C	1.26930e-05
YKL089W	YJR060W	1.26930e-05
YKL089W	YIR010W	1.26930e-05
YKL089W	YBL003C	1.26930e-05
YKL089W	YJR112W	1.26930e-05
YKL089W	YDL028C	1.26930e-05
YKL089W	YBL002W	1.26930e-05
YKL089W	YAL034WA	1.26930e-05
YKL089W	YCR086W	1.26930e-05
YKL089W	YDR318W	1.26930e-05
YKL089W	YDR254W	1.26930e-05
YKL089W	YPL233W	1.26930e-05
YEL037C	YFR004W	1.26897e-05
YEL037C	YJR052W	1.26897e-05
YEL037C	YDL140C	1.26897e-05
YEL037C	YER143W	1.26897e-05
YEL037C	YPL141C	1.26897e-05
YEL037C	YFR052W	1.26897e-05
YEL037C	YGL207W	1.26897e-05
YEL037C	YCL024W	1.26897e-05
YEL037C	YDR427W	1.26897e-05
YEL037C	YHR134W	1.26897e-05
YEL037C	YHR200W	1.26897e-05
YEL037C	YBL057C	1.26897e-05
YEL037C	YDL190C	1.26897e-05
YEL037C	YGL179C	1.26897e-05
YEL037C	YDL214C	1.26897e-05
YEL037C	YOR117W	1.26897e-05
YEL037C	YER162C	1.26897e-05
YEL037C	YMR276W	1.26897e-05
YEL037C	YBR193C	1.26897e-05
YEL037C	YMR201C	1.26897e-05
YEL037C	YOR259C	1.26897e-05
YEL037C	YPL096W	1.26897e-05
YEL037C	YDR394W	1.26897e-05
YEL037C	YLR079W	1.26897e-05
YEL037C	YER012W	1.26897e-05
YEL037C	YDR311W	1.26897e-05
YEL037C	YHR027C	1.26897e-05
YEL037C	YLL039C	1.26897e-05
YEL037C	YER148W	1.26897e-05
YEL037C	YHL025W	1.26897e-05
YEL037C	YDL126C	1.26897e-05
YEL037C	YOR157C	1.26897e-05
YEL037C	YIL143C	1.26897e-05
YEL037C	YPL122C	1.26897e-05
YEL037C	YOR257W	1.26897e-05
YEL037C	YGL048C	1.26897e-05
YEL037C	YDL108W	1.26897e-05
YEL037C	YKL145W	1.26897e-05
YEL037C	YGL150C	1.26897e-05
YMR241W	YBL045C	1.26313e-05
YMR241W	YER110C	1.26313e-05
YMR032W	YER118C	1.26284e-05
YMR032W	YNL271C	1.26284e-05
YMR032W	Repressed_..RS.s......_No_Phenotype_Exists	1.26284e-05
YMR032W	YLR314C	1.26284e-05
YMR032W	YOL070C	1.26284e-05
YMR032W	YDL117W	1.26284e-05
YMR032W	Induced_..K..s......_hog1_Induced_Defective	1.26284e-05
YMR032W	YCR002C	1.26284e-05
YMR032W	YLR337C	1.26284e-05
YMR032W	YIL159W	1.26284e-05
YMR032W	YOR181W	1.26284e-05
YMR032W	YNL152W	1.26284e-05
YMR032W	YKL129C	1.26284e-05
YMR032W	YJR090C	1.26284e-05
YPR159W	YJL034W	1.26110e-05
YPR159W	YBL007C	1.26110e-05
YPR159W	YMR200W	1.26110e-05
YPR159W	YAL058W	1.26110e-05
YPR159W	YNL307C	1.26110e-05
YPR159W	YFR042W	1.26110e-05
YPR159W	YOR181W	1.26110e-05
YOR023C	YPL248C	1.25339e-05
YOR023C	YEL009C	1.25339e-05
YOR023C	YCR082W	1.25339e-05
YOR023C	YDR448W	1.25339e-05
YOR023C	YAL032C	1.25339e-05
YOR023C	YGR252W	1.25339e-05
YOR023C	YDR176W	1.25339e-05
YOR023C	YBL015W	1.25339e-05
YMR124W	YLR096W	1.24273e-05
YMR124W	YPR119W	1.24273e-05
YMR124W	YGR218W	1.24273e-05
YMR124W	YDR122W	1.24273e-05
YMR061W	YDL140C	1.24119e-05
YMR061W	YML010W	1.24119e-05
YMR061W	YPR086W	1.24119e-05
YMR061W	YGR218W	1.24119e-05
YMR061W	YGL044C	1.24119e-05
YMR061W	YOR250C	1.24119e-05
YMR061W	YJR093C	1.24119e-05
YMR061W	YDR228C	1.24119e-05
YMR061W	YOL123W	1.24119e-05
YMR061W	YDR301W	1.24119e-05
YMR061W	YGR047C	1.24119e-05
YMR061W	YDR195W	1.24119e-05
YMR061W	YGR156W	1.24119e-05
YMR061W	YAL043C	1.24119e-05
YMR061W	YNL317W	1.24119e-05
YGL025C	YPR070W	1.23840e-05
YGL025C	YCR084C	1.23840e-05
YGL025C	YPR052C	1.23840e-05
YGL025C	YOL135C	1.23840e-05
YGL025C	YIL021W	1.23840e-05
YGL025C	YBR089CA	1.23840e-05
YGL025C	YOR174W	1.23840e-05
YGL025C	YCL028W	1.23840e-05
YGL025C	YPL248C	1.23840e-05
YGL025C	YER022W	1.23840e-05
YGL025C	YOL051W	1.23840e-05
YGL025C	YGR104C	1.23840e-05
YGL025C	YDL005C	1.23840e-05
YGL025C	YBR193C	1.23840e-05
YGL025C	YPL082C	1.23840e-05
YGL025C	YHR058C	1.23840e-05
YGL025C	YGL151W	1.23840e-05
YGL025C	YLR071C	1.23840e-05
YGL025C	YDR308C	1.23840e-05
YGL025C	YNR010W	1.23840e-05
YGL025C	YCR081W	1.23840e-05
YGL025C	YBL093C	1.23840e-05
YGL025C	YEL009C	1.23840e-05
YGL025C	YHR041C	1.23840e-05
YGL025C	YDR080W	1.23840e-05
YGL025C	YBR112C	1.23840e-05
YGL025C	YNL236W	1.23840e-05
YLR228C	YMR070W	1.23740e-05
YLR071C	YNL030W	1.22932e-05
YLR071C	YPR070W	1.22932e-05
YLR071C	YOR151C	1.22932e-05
YLR071C	YOL135C	1.22932e-05
YLR071C	YIL021W	1.22932e-05
YLR071C	YBR253W	1.22932e-05
YLR071C	YBR009C	1.22932e-05
YLR071C	YPR086W	1.22932e-05
YLR071C	YBR010W	1.22932e-05
YLR071C	YOR174W	1.22932e-05
YLR071C	YDL140C	1.22932e-05
YLR071C	YGL025C	1.22932e-05
YLR071C	YCR084C	1.22932e-05
YLR071C	YOL051W	1.22932e-05
YLR071C	YPR168W	1.22932e-05
YLR071C	YDL005C	1.22932e-05
YLR071C	YPL129W	1.22932e-05
YLR071C	YJL140W	1.22932e-05
YLR071C	YMR112C	1.22932e-05
YLR071C	YDR404C	1.22932e-05
YLR071C	YHR058C	1.22932e-05
YLR071C	YGL151W	1.22932e-05
YLR071C	YPR187W	1.22932e-05
YLR071C	YCL028W	1.22932e-05
YLR071C	YDR308C	1.22932e-05
YLR071C	YNR010W	1.22932e-05
YLR071C	YBR193C	1.22932e-05
YLR071C	YBR154C	1.22932e-05
YLR071C	YBL093C	1.22932e-05
YLR071C	YGR104C	1.22932e-05
YLR071C	YHR041C	1.22932e-05
YLR071C	YGL158W	1.22932e-05
YLR071C	YER022W	1.22932e-05
YLR071C	YNL031C	1.22932e-05
YLR071C	YNL236W	1.22932e-05
YER132C	YMR139W	1.22053e-05
YER132C	YGR052W	1.22053e-05
YER132C	YJR005W	1.22053e-05
YER132C	YER177W	1.22053e-05
YER132C	YNL307C	1.22053e-05
YER132C	YDR103W	1.22053e-05
YER132C	YPL204W	1.22053e-05
YER132C	YNL025C	1.22053e-05
YER132C	YPL203W	1.22053e-05
YER111C	YPL153C	1.21679e-05
YER111C	YER167W	1.21679e-05
YER111C	YOR083W	1.21679e-05
YER111C	YLL036C	1.21679e-05
YER111C	YML069W	1.21679e-05
YER111C	YOR066W	1.21679e-05
YER111C	YPR119W	1.21679e-05
YER111C	YKR077W	1.21679e-05
YER111C	YGL207W	1.21679e-05
YER111C	YLR182W	1.21679e-05
YDR146C	YOR290C	1.21244e-05
YDR146C	YPR034W	1.21244e-05
YDR146C	YDR335W	1.21244e-05
YDR146C	YBR253W	1.21244e-05
YDR146C	YML069W	1.21244e-05
YDR146C	YDR448W	1.21244e-05
YDR146C	YDL106C	1.21244e-05
YDR146C	YOL001W	1.21244e-05
YDR146C	YFL009W	1.21244e-05
YDR146C	YPR086W	1.21244e-05
YDR146C	YGL207W	1.21244e-05
YDR146C	YDL127W	1.21244e-05
YDR146C	YER022W	1.21244e-05
YDR146C	YNL189W	1.21244e-05
YDR146C	YDL108W	1.21244e-05
YDR146C	YOL051W	1.21244e-05
YDR146C	YGR104C	1.21244e-05
YDR146C	YER179W	1.21244e-05
YAR007C	TLC1	1.20866e-05
YAR007C	YLR274W	1.20866e-05
YAR007C	YMR039C	1.20866e-05
YAR007C	YNL124W	1.20866e-05
YAR007C	YCR066W	1.20866e-05
YAR007C	YMR224C	1.20866e-05
YAR007C	YDR052C	1.20866e-05
YAR007C	YHR164C	1.20866e-05
YAR007C	YJL173C	1.20866e-05
YAR007C	YIR002C	1.20866e-05
YAR007C	YLL006W	1.20866e-05
YAR007C	YIL126W	1.20866e-05
YAR007C	YGL207W	1.20866e-05
YAR007C	YLR233C	1.20866e-05
YAR007C	YDR489W	1.20866e-05
YAR007C	YDR013W	1.20866e-05
YAR007C	YLR226W	1.20866e-05
YAR007C	YFL013C	1.20866e-05
YAR007C	YPR175W	1.20866e-05
YAR007C	YNL312W	1.20866e-05
YAR007C	YDR510W	1.20866e-05
YAR007C	YLR318W	1.20866e-05
YAR007C	YDL220C	1.20866e-05
YAR007C	YDR335W	1.20866e-05
YAR007C	YOR304W	1.20866e-05
YAR007C	YML069W	1.20866e-05
YAR007C	YPR161C	1.20866e-05
YAR007C	YBL023C	1.20866e-05
YAR007C	YLR103C	1.20866e-05
YAR007C	YFL009W	1.20866e-05
YAR007C	YKL113C	1.20866e-05
YAR007C	YMR106C	1.20866e-05
YAR007C	YGL150C	1.20866e-05
YAR007C	YDR499W	1.20866e-05
YAR007C	YML032C	1.20866e-05
YAR007C	YNL031C	1.20866e-05
YAR007C	YAL019W	1.20866e-05
YAR007C	YGL219C	1.20866e-05
YLL040C	YOR257W	1.20710e-05
YMR115W	YER017C	1.20418e-05
YMR115W	YCL044C	1.20418e-05
YMR115W	YGL080W	1.20418e-05
YMR115W	YPR024W	1.20418e-05
YOL135C	YPR070W	1.19939e-05
YOL135C	YNL030W	1.19939e-05
YOL135C	YDL140C	1.19939e-05
YOL135C	YPL248C	1.19939e-05
YOL135C	YIL021W	1.19939e-05
YOL135C	YBR253W	1.19939e-05
YOL135C	YBR009C	1.19939e-05
YOL135C	YOR174W	1.19939e-05
YOL135C	YLR071C	1.19939e-05
YOL135C	YDR224C	1.19939e-05
YOL135C	YGL025C	1.19939e-05
YOL135C	YMR112C	1.19939e-05
YOL135C	YOL051W	1.19939e-05
YOL135C	YGR104C	1.19939e-05
YOL135C	YHR058C	1.19939e-05
YOL135C	YBR193C	1.19939e-05
YOL135C	YDL005C	1.19939e-05
YOL135C	YGL127C	1.19939e-05
YOL135C	YCL028W	1.19939e-05
YOL135C	YDR308C	1.19939e-05
YOL135C	YNR010W	1.19939e-05
YOL135C	YBL093C	1.19939e-05
YOL135C	YPR168W	1.19939e-05
YOL135C	YHR041C	1.19939e-05
YOL135C	YER022W	1.19939e-05
YOL135C	YNL236W	1.19939e-05
YKR008W	YNL030W	1.19837e-05
YKR008W	YIL126W	1.19837e-05
YKR008W	YBR154C	1.19837e-05
YKR008W	YPL082C	1.19837e-05
YKR008W	YBR010W	1.19837e-05
YKR008W	YBR009C	1.19837e-05
YKR008W	YMR224C	1.19837e-05
YKR008W	YGR056W	1.19837e-05
YKR008W	YNL031C	1.19837e-05
YKR008W	YLR357W	1.19837e-05
YKR008W	YGR252W	1.19837e-05
YML117W	YGR218W	1.19273e-05
YML117W	YKR002W	1.19273e-05
YML117W	YPR106W	1.19273e-05
YML117W	YJL057C	1.19273e-05
YML117W	YBL016W	1.19273e-05
YGR005C	YJL140W	1.18915e-05
YGR005C	YOR151C	1.18915e-05
YGR005C	YIL021W	1.18915e-05
YGR005C	YBR253W	1.18915e-05
YGR005C	YPL129W	1.18915e-05
YGR005C	YPR086W	1.18915e-05
YGR005C	YKR062W	1.18915e-05
YGR005C	YDL140C	1.18915e-05
YGR005C	YDR395W	1.18915e-05
YGR005C	YPR052C	1.18915e-05
YGR005C	YBR017C	1.18915e-05
YGR005C	YER125W	1.18915e-05
YGR005C	YMR308C	1.18915e-05
YGR005C	YER022W	1.18915e-05
YGR005C	YLR418C	1.18915e-05
YGR005C	YOL051W	1.18915e-05
YGR005C	YGR104C	1.18915e-05
YGR005C	YPR056W	1.18915e-05
YGR005C	YLR005W	1.18915e-05
YGR005C	YGL241W	1.18915e-05
YGR005C	YDR404C	1.18915e-05
YGR005C	YBR279W	1.18915e-05
YGR005C	YPR187W	1.18915e-05
YGR005C	YNR010W	1.18915e-05
YGR005C	YBR089CA	1.18915e-05
YGR005C	YBR154C	1.18915e-05
YGR005C	YKL028W	1.18915e-05
YGR005C	YHR041C	1.18915e-05
YGR005C	YPL125W	1.18915e-05
YGR005C	YOL005C	1.18915e-05
YGR005C	YDR138W	1.18915e-05
YGR005C	YGR186W	1.18915e-05
YGR005C	YAL021C	1.18915e-05
YGR005C	YGL043W	1.18915e-05
YGR005C	YPL203W	1.18915e-05
YGL221C	YDR176W	1.18497e-05
YPR093C	YJL140W	1.17920e-05
YPR093C	YOR151C	1.17920e-05
YPR093C	YBR109C	1.17920e-05
YPR093C	YIL021W	1.17920e-05
YPR093C	YGL241W	1.17920e-05
YPR093C	YOR224C	1.17920e-05
YPR093C	YOL005C	1.17920e-05
YPR093C	YHR143WA	1.17920e-05
YPR093C	YOR210W	1.17920e-05
YPR093C	YLR347C	1.17920e-05
YPR093C	YDL140C	1.17920e-05
YPR093C	YER110C	1.17920e-05
YPR093C	YJR132W	1.17920e-05
YPR093C	YBR154C	1.17920e-05
YPR093C	YBR017C	1.17920e-05
YPR093C	YDR395W	1.17920e-05
YPR093C	YGL070C	1.17920e-05
YPR093C	YNL135C	1.17920e-05
YPR093C	YPR187W	1.17920e-05
YPR093C	YMR308C	1.17920e-05
YPL246C	YHR105W	1.17262e-05
YPL246C	YGL212W	1.17262e-05
YPL246C	YOR357C	1.17262e-05
YHR088W	YGL111W	1.17188e-05
YHR088W	YDL140C	1.17188e-05
YHR088W	YPR143W	1.17188e-05
YHR088W	YGL097W	1.17188e-05
YHR088W	YGR103W	1.17188e-05
YHR088W	YGL241W	1.17188e-05
YHR088W	YDR507C	1.17188e-05
YHR088W	YDR466W	1.17188e-05
YHR088W	YLR347C	1.17188e-05
YHR088W	YHR066W	1.17188e-05
YHR088W	YOR267C	1.17188e-05
YHR088W	YJR132W	1.17188e-05
YHR088W	YPL093W	1.17188e-05
YHR088W	YKL021C	1.17188e-05
YHR088W	YPL125W	1.17188e-05
YHR088W	YPR016C	1.17188e-05
YHR088W	YDR087C	1.17188e-05
YHR088W	YGL120C	1.17188e-05
YDR206W	YJL057C	1.16896e-05
YDR206W	YHR030C	1.16896e-05
YDR206W	YIL106W	1.16896e-05
YDR206W	YPR106W	1.16896e-05
YDR206W	YMR080C	1.16896e-05
YDR206W	YLR362W	1.16896e-05
YDR206W	YOL139C	1.16896e-05
YDR206W	YHL007C	1.16896e-05
YDR206W	YKL074C	1.16896e-05
YDR206W	YDL159W	1.16896e-05
YDR206W	YLR116W	1.16896e-05
YDR206W	YOL149W	1.16896e-05
YFL010C	YLL039C	1.16715e-05
YFL010C	YHR205W	1.16715e-05
YFL010C	YOR351C	1.16715e-05
YFL010C	YNL161W	1.16715e-05
YFL010C	YCL024W	1.16715e-05
YFL010C	YPL141C	1.16715e-05
YFL010C	YKL139W	1.16715e-05
YFL010C	YOR231W	1.16715e-05
YLL021W	YDL225W	1.16347e-05
YLL021W	YNL271C	1.16347e-05
YLL021W	YBL097W	1.16347e-05
YLL021W	YIR006C	1.16347e-05
YLL021W	YOR326W	1.16347e-05
YLL021W	YOR231W	1.16347e-05
YLL021W	YHR023W	1.16347e-05
YLL021W	YER149C	1.16347e-05
YLL021W	YOL112W	1.16347e-05
YLL021W	YHR030C	1.16347e-05
YLL021W	YDL159W	1.16347e-05
YLL021W	YLL026W	1.16347e-05
YLL021W	YNL293W	1.16347e-05
YLL021W	YPL140C	1.16347e-05
YLL021W	Induced_.....s..S..._No_Phenotype_Exists	1.16347e-05
YLL021W	YCL027W	1.16347e-05
YLL021W	YLR319C	1.16347e-05
YLL021W	YFR016C	1.16347e-05
YLL021W	YLR362W	1.16347e-05
YLL021W	YNR031C	1.16347e-05
YLL021W	Repressed_...R.s......_No_Phenotype_Exists	1.16347e-05
YGL197W	YPL204W	1.16299e-05
YGL197W	YDL155W	1.16299e-05
YGL197W	YLR310C	1.16299e-05
YGL197W	YDL047W	1.16299e-05
YGL197W	YNL307C	1.16299e-05
YGL197W	YPL203W	1.16299e-05
YGL197W	YMR117C	1.16299e-05
YGL197W	YNL025C	1.16299e-05
YGL197W	YLR377C	1.16299e-05
YGL244W	YDL140C	1.16291e-05
YGL244W	YAL038W	1.16291e-05
YGL244W	YML010W	1.16291e-05
YGL244W	YHR030C	1.16291e-05
YGL244W	YML069W	1.16291e-05
YGL244W	YER012W	1.16291e-05
YGL244W	YOR123C	1.16291e-05
YGL244W	YOR074C	1.16291e-05
YGL244W	YLR249W	1.16291e-05
YGL244W	YBR279W	1.16291e-05
YGL244W	YGL207W	1.16291e-05
YGL244W	YER164W	1.16291e-05
YGL244W	YLR418C	1.16291e-05
YGL244W	YGL008C	1.16291e-05
YGL244W	YOL086C	1.16291e-05
YGL244W	YOL145C	1.16291e-05
YNR010W	YPR070W	1.16274e-05
YNR010W	YNL030W	1.16274e-05
YNR010W	YOR151C	1.16274e-05
YNR010W	YOL135C	1.16274e-05
YNR010W	YIL021W	1.16274e-05
YNR010W	YBR253W	1.16274e-05
YNR010W	YBR009C	1.16274e-05
YNR010W	YPR086W	1.16274e-05
YNR010W	YOR174W	1.16274e-05
YNR010W	YDL140C	1.16274e-05
YNR010W	YLR071C	1.16274e-05
YNR010W	YGL025C	1.16274e-05
YNR010W	YOL051W	1.16274e-05
YNR010W	YGR104C	1.16274e-05
YNR010W	YGR005C	1.16274e-05
YNR010W	YBR193C	1.16274e-05
YNR010W	YJL140W	1.16274e-05
YNR010W	YDL005C	1.16274e-05
YNR010W	YMR112C	1.16274e-05
YNR010W	YHR058C	1.16274e-05
