#nodeID	final
YOR341W	0.0009017021571768703
YOR373W	0.0008587277497986038
Induced_..S..s......_No_Phenotype_Exists	0.0008338845645032902
Induced_.....sP....._No_Phenotype_Exists	0.000780295481685376
YPR119W	0.000754129184082481
YPL204W	0.0007178220790413569
YMR001C	0.0007124395746734597
YER133W	0.0006910210916690569
YLR229C	0.0006525215407249454
YNL207W	0.0006406289671192589
YFL037W	0.0005944017715343728
YJL106W	0.0005837565935864802
YPL153C	0.0005555013150218582
YBL023C	0.0005437895717984906
YBR010W	0.0005299931226682526
YGL019W	0.0005193622202737521
YPR010C	0.0005185468579758329
YMR032W	0.0005086363632090499
YGL201C	0.0005040452616799475
YOR095C	0.0005030093886463986
YHR107C	0.0005002965472684923
YGR218W	0.0004998649029228848
YBR009C	0.0004914816276218512
YML065W	0.0004908474137029334
YNL030W	0.00048640217865870923
YPR019W	0.00047941958594478615
YBR200W	0.00047909533941122414
YLR141W	0.00046835221274646693
YGR229C	0.00046759365297169704
YLR274W	0.000463927805895142
YBR202W	0.00046345772998035044
YER155C	0.0004488535034991735
YJR089W	0.000447027058673594
YFL039C	0.00044357974124493884
YDL028C	0.000433756422611477
YNL261W	0.00043039178516515524
YCR002C	0.0004212271783904769
YNL031C	0.0004157778058135942
YNL006W	0.00040829590018448287
YKL067W	0.00040776665347639414
YMR036C	0.00040697793109915827
YOL041C	0.00040419534144555135
YJR076C	0.00040359798214772627
YLL004W	0.0004035746046439017
YDL064W	0.00040055444033043554
YGR092W	0.00039475206441842866
YGR163W	0.00039207622358189924
YHR158C	0.00039003320289646685
YGL207W	0.00038742523307335635
YER016W	0.0003860543981061931
YDR224C	0.0003843653182056513
YDR328C	0.00038194531009692645
YOR233W	0.00038049308244335973
YDR013W	0.00037968631459940264
YKL204W	0.00037926343319501563
YKL117W	0.0003774055177747379
YGL120C	0.0003760256937907484
YKL126W	0.000375696171986643
Repressed_..KR.s......_No_Phenotype_Exists	0.00037486337510089806
YPR086W	0.0003732436340998974
YER118C	0.00037235226917488497
YGR113W	0.00037123659584120433
YPL093W	0.00037002558820364113
YLR113W	0.0003687210753793668
YDR507C	0.00036795298020380257
YER148W	0.0003667933051974842
YLR314C	0.00036564156070250986
YPR115W	0.0003653592708503728
YPL242C	0.00036516490431773735
YDR293C	0.00035495677029883234
YFR053C	0.00035207660290011616
YFL009W	0.0003492434104501957
YGL197W	0.00034894812964224954
YGR238C	0.0003410047073780703
YDR227W	0.00034003068109727635
YER012W	0.00033923755205316354
YIL149C	0.0003383797147719634
YKR059W	0.00033834925293678284
YJL092W	0.0003383385159430264
YNL189W	0.0003375780684154793
YBL007C	0.0003372515423239472
YGR103W	0.0003342877462937274
YJR092W	0.0003332620359932234
YDR497C	0.0003322770196617905
YFL034CB	0.00032805852998438515
YPR106W	0.0003267216954282731
YIR010W	0.00032575488932735393
YJR046W	0.00032357990401806283
YNL183C	0.00032071625678671263
YIL129C	0.0003203541394524092
YML074C	0.00031906451161040647
YBL002W	0.00031877197304854704
YEL017CA	0.0003162051739474658
YOL016C	0.0003152390704207365
YCL032W	0.0003088965265679151
YGL206C	0.00030840911718991526
YMR104C	0.0003037208140367557
YPR029C	0.0003031964245757303
YDR225W	0.0003021467664790342
YMR079W	0.00030082166208679993
YNL025C	0.0003006271231732267
YDR216W	0.00029940172094279014
YIL107C	0.00029852565460317386
YDR489W	0.00029850041951101945
YER093C	0.0002981393717106687
YDR052C	0.0002970369982860885
YMR049C	0.00029578944075287855
YMR068W	0.0002943476710715941
YDR099W	0.00029419285982820444
YLR342W	0.00029310819934022975
Induced_..K..s......_hog1_Induced_Defective	0.00029104254999488973
CX45	0.0002907405277429535
CX46	0.0002907405277429535
YNL078W	0.0002889066247584072
YGL245W	0.00028811612964207056
YAL034WA	0.0002881157320308019
YDR335W	0.0002880847566689962
YDR379W	0.0002869772432729173
YLR257W	0.00028678348518289476
YLR002C	0.0002845358235476912
YOL012C	0.00028405289520169703
YPL085W	0.00028370021575762
YDL113C	0.00027882767999385435
YPR162C	0.00027715902785762226
YDR523C	0.000276111142519696
YLR319C	0.00027495814131998377
YDL014W	0.0002748412004271865
YAL041W	0.00027446922155735634
YDL117W	0.0002735755235216451
YPR165W	0.00027353474017878147
YDR162C	0.0002715597002430567
YBL097W	0.0002711116853579563
YDR170C	0.0002707604885780004
YKL101W	0.0002681870823303931
YKL129C	0.00026644697670242314
YKL135C	0.00026610354896189147
YNL216W	0.00026523190085755917
YKR039W	0.000264260429428634
YLR045C	0.000264184933752877
Repressed_.....tP....._No_Phenotype_Exists	0.0002634072320332397
YCL050C	0.000262133294702562
YJR010W	0.00026204201748497076
Repressed_...R.s......_No_Phenotype_Exists	0.0002607425605556308
YLR248W	0.00026064102809004433
YGL116W	0.00025983863573740594
YLL043W	0.00025863223910582673
YNL076W	0.0002578494732842237
YNL182C	0.0002572255091725622
YLR209C	0.00025682834298784886
YMR205C	0.00025595715577112177
YDR192C	0.0002554978862811752
YHR186C	0.00025423357075820695
YEL037C	0.0002537036586104693
YPL008W	0.00025366896182517937
YKL042W	0.0002536359604137334
YDL103C	0.0002524464222940911
YLR307W	0.00025149962959674336
YLL008W	0.0002496209563228537
YGL035C	0.000249404188144698
YIL070C	0.0002493872773166243
YML069W	0.00024714452208337515
YNL225C	0.0002462025352800563
YIL150C	0.00024518911373823973
YML085C	0.0002438629037831403
YOR074C	0.00024326150640583162
YEL046C	0.00024145015395117656
YBR160W	0.0002402821489856643
YGL190C	0.00023950453346367872
YBR109C	0.00023842697166030614
YLL021W	0.0002383347252977094
YDR006C	0.00023640654435141598
YMR290C	0.00023595996888066482
Repressed_..R..s......_No_Phenotype_Exists	0.00023545741665727138
YNL272C	0.00023263956304906257
YBR135W	0.0002326178151485528
YDR122W	0.0002324467318012686
YLR308W	0.00023236166548186153
YBR059C	0.00023217981891345232
YPL124W	0.00023099744897452578
YLR210W	0.00023092705509723067
YOL006C	0.00023029510724767322
YJL020C	0.00023011122094060025
YLL036C	0.00022863050371272486
YER036C	0.00022848633127522968
YCL029C	0.00022547622427672638
YDL047W	0.0002243187172751182
YKR055W	0.00022214110425915822
YLR310C	0.00022113237754496024
YBL003C	0.00022069999506027786
YDR103W	0.00022069832618231306
YOR185C	0.0002193590581187557
YNL164C	0.00021921895135286612
YER059W	0.00021865661268274293
YOR117W	0.00021793571615657964
YGR240C	0.00021788847193651362
YHR082C	0.0002170638891845831
Repressed_R.R..s......_No_Phenotype_Exists	0.0002144094106334881
YCL027W	0.000213831997102563
YDR150W	0.0002132456801368765
YPL001W	0.000212256643844561
YDR389W	0.00020920195042783784
YMR153W	0.00020655046922641736
YJL025W	0.00020618308234295085
YIL140W	0.00020599605973059643
YHR199CA	0.00020550892734093017
YML037C	0.0002054581978826165
YLR452C	0.00020456184551155733
YOR039W	0.0002034264825036411
YGL122C	0.0002032482705577982
YOR326W	0.00020252021984654264
YER160C	0.00020186455387930739
YOR156C	0.00020177556316463134
YOR122C	0.00020113177864384055
YBR247C	0.0002010559176941669
YOL123W	0.0002006816653492113
YLR103C	0.0002003146307071171
YCR038C	0.00020014902368001815
YDR388W	0.00019998520939494696
YHR165C	0.00019909151972371413
YOR310C	0.00019874908466744882
YDL089W	0.00019816359669999584
YLR347C	0.00019812251627852933
YGR032W	0.00019798994291268655
YER111C	0.00019749092348564408
YMR047C	0.00019661967826852268
YMR165C	0.00019566146387900224
YPR120C	0.000194670578850893
YGR152C	0.00019453314473407064
YJL010C	0.000194033386757482
YBL011W	0.00019061400855065956
YDR381W	0.0001901211407416466
YJR112W	0.00018987973701017078
YPR082C	0.00018920136748366568
YMR117C	0.00018855710183721445
YMR229C	0.00018851523998801497
YLR453C	0.00018827735729694023
YDL108W	0.000186703384116796
YJL155C	0.0001865293826890517
YGR109C	0.00018542949831824645
YNL124W	0.00018542916034126102
YOL051W	0.00018445468205085502
YNL098C	0.00018423293459417662
YNL186W	0.00018377610255152697
YER165W	0.00018329296652436235
YPL180W	0.00018316263142181103
YIL019W	0.0001822000561951194
YJL080C	0.00018204159648197764
YPR185W	0.00018197325269408247
YDR026C	0.0001814330131960606
YAR002W	0.00018133688648936018
YDR028C	0.00018129962419199017
YDL006W	0.00018124436803385082
YAL032C	0.00018099274992154453
YBR082C	0.00018095463617868757
YMR308C	0.0001809058419077672
YIL105C	0.0001808898370580121
YDR382W	0.00018020700491511274
YJR002W	0.00017974737570082485
YLR377C	0.00017890085726511083
YKR048C	0.00017866692253842007
YER008C	0.00017831715958829285
Repressed_..R..s......_pde2_Repressed_Amplified	0.00017824447718327698
YDR448W	0.0001781810146641976
YOL139C	0.0001779838715200695
YOR153W	0.00017722941352316704
YMR276W	0.00017490683617916045
YER040W	0.00017431550847330838
YER032W	0.0001740774296427294
YFR034C	0.0001732224323496973
YNL053W	0.0001723870670798132
YOR209C	0.00017218433625368674
YKL089W	0.00017195948353979502
YGR108W	0.000171478600492455
YHR172W	0.0001709031800072875
YHL007C	0.00017069030856575078
YNR009W	0.00016991387393795827
YER027C	0.0001694634257114572
Induced_..K..s......_No_Phenotype_Exists	0.00016936872140183007
YDR032C	0.00016914026098698354
YML034W	0.00016878321270498412
YMR012W	0.00016772734704138492
Induced_.....sP....._hog1_Induced_Defective	0.00016744574618462305
YGR104C	0.0001673259354215019
Repressed_..RK.s......_No_Phenotype_Exists	0.00016716886882166808
YML092C	0.00016714334600597484
YDR113C	0.0001670252569006238
YER122C	0.000166479198264681
YOR101W	0.00016642594989743523
YOR026W	0.00016639980495204547
YJL090C	0.00016595066311452672
YFR021W	0.00016556290903100052
YLR212C	0.00016531085276119532
YMR139W	0.00016500188429256687
YDR432W	0.00016421432601696005
YJL072C	0.0001641706043962031
YAL005C	0.00016415076502718042
Induced_..R..s......_No_Phenotype_Exists	0.00016398131453576847
YER167W	0.00016378354249673213
YOR210W	0.00016343024369297107
YGL105W	0.0001632259627100994
YKL140W	0.00016312861230156374
YGR188C	0.00016220761702104557
YGR128C	0.00016180400352734485
YLR423C	0.0001617722469424889
YGL158W	0.00016042180198442389
YDL220C	0.0001603344102621833
YLR258W	0.00016027132164057756
YDL017W	0.00016014115703045606
YBL024W	0.00016012653574854768
YBR118W	0.0001598707231627076
YJL030W	0.00015895990719861502
YPL201C	0.00015862944514677876
YHR052W	0.00015851797941189458
YKL171W	0.00015850729393207682
YIL144W	0.00015849859960165717
YKL103C	0.00015803493923645945
YEL056W	0.00015803404453119824
YBL103C	0.00015759749669640394
YKL079W	0.00015741473967708294
YLR442C	0.0001568414774557584
YOR181W	0.00015655283881698838
YOL100W	0.00015642579017639645
YDR233C	0.00015599278586654987
YGL178W	0.00015569612007073155
YKL130C	0.00015536272961311242
YPR018W	0.0001551185355697285
YGL111W	0.0001549531668146947
YLR309C	0.00015426488341641157
YDL013W	0.00015421787136109185
YPR175W	0.00015406386705691798
YKR095W	0.0001537556450170162
YNL126W	0.00015366373099901835
YLR006C	0.00015220794091962709
YKL049C	0.0001516880723378689
YLR345W	0.00015167681704427916
YKL112W	0.0001504776946563933
YDL029W	0.0001504497272732252
YJL098W	0.00015027880458593827
YKR097W	0.00015003068670203188
YLR403W	0.0001498701877815391
YKL023W	0.0001496791259311132
YOR177C	0.00014929013119311302
YJR091C	0.00014904089246376768
YPL082C	0.0001478562924405358
YGR118W	0.000147697257027135
YER022W	0.00014768796323382522
YHR205W	0.00014762878135689793
YHR030C	0.00014753706551681479
YPR156C	0.00014727822944029002
YER132C	0.000147063451902154
YOR096W	0.0001467811096566495
YNL293W	0.00014667907763210862
YDL056W	0.00014667760462534556
YDR091C	0.00014615225054009134
YGR200C	0.00014604384556939982
YPR049C	0.00014519168974611385
YDL160C	0.0001450691362580827
YLL013C	0.00014492358126968926
YGL113W	0.00014426378642820213
YDR101C	0.00014407445660783098
YIL033C	0.0001440439113675002
YOR290C	0.0001435786747946997
YOR267C	0.0001431336219519466
YMR216C	0.00014275790507651287
YKL168C	0.0001420838791413483
YLR166C	0.00014184293927864777
YOL146W	0.00014081970629487996
YGR179C	0.00014078936694358933
YML029W	0.00014070633910115071
YLR117C	0.00013974950092178798
YOR191W	0.00013958430508160565
YJL057C	0.00013950352281669217
YGL180W	0.0001392249035069181
YKR084C	0.00013853837333619037
YJR059W	0.00013827003739465821
YNL273W	0.00013818427893497298
YJL036W	0.00013783882229731576
YDL214C	0.00013769962735688394
YFL023W	0.00013711675065197486
YER157W	0.00013710018844343745
YDL070W	0.00013699960559253855
YNL027W	0.00013637837898442215
YPL012W	0.0001358182856316774
YOR018W	0.0001357779405880694
YDR168W	0.0001355210249623279
YHR200W	0.0001352417356980317
YCL035C	0.00013497753394788747
YDL153C	0.00013493635003315507
YDR206W	0.0001348793904185973
YPR135W	0.0001341993984299423
YPR080W	0.0001341931350248685
YLR167W	0.00013362520641252957
YPL268W	0.00013326363183946492
YPR181C	0.0001330592173833833
YGR048W	0.00013233277593951214
YER106W	0.00013222084573367174
YDR466W	0.00013169805945132632
YLR362W	0.00013103095772635026
YFR048W	0.00013097029760210957
YCL061C	0.00013044799747664103
YNL084C	0.00013024529413254912
YKL181W	0.00013013996110014297
YKL068W	0.00012966544616856363
YDR310C	0.00012948927311601106
YPL155C	0.00012900730279203439
YKL161C	0.00012897678600217203
YDR309C	0.0001289580865500766
YBL078C	0.0001283870820073281
YBR158W	0.0001282701842907327
YNL229C	0.0001282372962274685
YOR198C	0.00012788172581035416
YIL115C	0.00012763685268444796
YLR399C	0.0001276358394989531
YPL018W	0.00012762503174979276
YPL042C	0.00012732560225876528
YPL146C	0.0001269781155123089
YJL084C	0.000126947801853897
YNL255C	0.00012652161490570656
YML010W	0.0001260649419575736
YPR110C	0.0001257779012292836
YER110C	0.00012568957565032624
YNL135C	0.00012567902717641627
YGR090W	0.000125051582455785
YPL131W	0.0001250245687140159
YJL141C	0.00012501280879865102
YDL126C	0.00012497268538784524
YOL082W	0.00012494872831324513
Induced_..S..s......_hog1_Induced_Defective	0.0001247878187269954
YGR270W	0.0001245565230936387
YMR086W	0.00012433397071281286
YPL169C	0.00012408826191451214
YPR105C	0.0001240089957221662
YKR101W	0.00012308192805329904
YJL074C	0.00012299177412045361
YCR073C	0.00012294517750662434
YNL243W	0.0001227508485337036
YOR141C	0.00012268990197832175
YOR083W	0.00012226137133561555
YOL069W	0.0001221154376818103
Repressed_..RR.s......_No_Phenotype_Exists	0.00012202977614545272
YHR119W	0.00012192519010652118
YAR007C	0.0001214114233585476
YMR168C	0.00012133020919011193
YHR170W	0.00012093506065801475
YHR005C	0.00012090646066669486
Repressed_..RR.s......_cdc14_Repressed_Defective	0.00012068014522256279
YBR023C	0.0001206602004362566
YHR102W	0.00012052604399321467
YHR134W	0.00012024650068100615
YKL009W	0.00011995424300788398
YLR033W	0.00011983173966360653
YJL178C	0.0001191132237908518
YNL267W	0.00011868506538045309
YBR253W	0.00011861182036967499
YDR005C	0.00011782269130024202
YDR135C	0.00011755145906652661
YGL099W	0.00011721512640536311
YDR177W	0.00011719450976157937
YNL188W	0.00011712607579217476
YLL026W	0.0001169495331219862
YOR224C	0.00011686926366543428
YOR340C	0.00011671267888978584
YBR088C	0.0001162986032624006
YLL011W	0.0001162943523323864
YGL212W	0.00011614551417375241
YBL055C	0.0001154201729694836
YLR293C	0.0001148714414488461
YPL240C	0.00011477395705129132
YDR254W	0.00011471771680798078
YER114C	0.00011462385880569976
YGR276C	0.00011441792346692787
YBR049C	0.0001143749089800781
YGL100W	0.00011434087181574987
YLR127C	0.00011428891450156681
YOR294W	0.00011411232782168452
YHR152W	0.00011397310598300768
YGL209W	0.000113449927992004
YNL102W	0.00011308592676828117
YOR207C	0.00011265951611349151
YOR066W	0.00011260781417452337
YBR079C	0.00011247571928769559
YNL110C	0.00011245436527655216
YDR283C	0.0001121581104051377
YDR457W	0.00011210810965370944
YPL248C	0.00011208385326072709
YAL040C	0.00011173340829352843
YOR151C	0.00011161718289614212
YGL093W	0.00011116604653100432
YPL203W	0.00011109830277945537
YER164W	0.00011068498676413306
YEL009C	0.00011055366408037572
YGL137W	0.000110490985545721
YNR052C	0.000110368919174946
YPL127C	0.00010933785410162342
YLR055C	0.00010931191076375995
YIL021W	0.00010913334917935989
YHR099W	0.00010908726557173964
YHL033C	0.00010898396156024859
YDL225W	0.00010850863193378888
YOR257W	0.00010823612471005025
YDR087C	0.00010796962792916725
YML048W	0.00010733270382360657
YPL256C	0.00010713425243095661
YJL083W	0.00010709334148306296
YFR046C	0.00010680971983463051
YPL141C	0.00010658401390326696
YOR231W	0.00010657530978687206
YIL118W	0.00010656298623106039
YOL001W	0.000105953260082495
YKL145W	0.00010592788391474467
YLR431C	0.00010587455128905391
YJR060W	0.00010518310157001095
YJL122W	0.00010516733841137139
YPR141C	0.00010511357885140944
YPL233W	0.00010510585719160846
YDR108W	0.00010492352938590016
YDR212W	0.0001045498574181607
YOL112W	0.00010435288000221141
YDR257C	0.00010419149561103339
YPR034W	0.00010399964823809821
YMR260C	0.00010395444989283326
YEL013W	0.000103048189144305
YGL043W	0.00010245414106069468
YKL211C	0.00010238073325086025
YBR162C	0.00010215116250032361
YMR028W	0.00010214518440990929
YBR154C	0.00010199359843883683
YOR201C	0.00010197215600749062
YLR190W	0.00010164218159349877
YPR164W	0.00010030142890418048
YGR068C	9.972856504964475e-05
YDL106C	9.960235686382877e-05
YGR287C	9.926024359892273e-05
YOL070C	9.907699382465079e-05
YNL068C	9.898127418924561e-05
YDR446W	9.896035203678605e-05
YNL309W	9.895774612635625e-05
YOR094W	9.891892884038886e-05
YER179W	9.882130355944252e-05
YPR016C	9.872924408311873e-05
YPL125W	9.854000722867076e-05
YDR238C	9.797550081266792e-05
YGR180C	9.771535127972609e-05
YGR130C	9.757807281503935e-05
YMR140W	9.729468482929137e-05
YKL179C	9.682561251490053e-05
YKR081C	9.681591803277335e-05
YKL014C	9.67050902743823e-05
YMR094W	9.668762903028031e-05
YLR026C	9.631936393377569e-05
YER172C	9.619922593200723e-05
YGL112C	9.614059159975097e-05
YJL115W	9.600468938455393e-05
YOL091W	9.596063129333412e-05
YNL242W	9.585489632211548e-05
YKL139W	9.581797496845685e-05
YNL192W	9.567596929986918e-05
YDR088C	9.546980493104379e-05
YOR080W	9.521011892670554e-05
YMR196W	9.482456982061485e-05
YKL022C	9.462366817434342e-05
YOR351C	9.439040646280148e-05
YDR130C	9.422677649743385e-05
YJR134C	9.401557874683472e-05
YMR109W	9.400589765127772e-05
YHL024W	9.380069257120829e-05
YML121W	9.33947329131636e-05
YEL054C	9.338321142358327e-05
YAL059W	9.336209469001914e-05
YNR006W	9.332380611356902e-05
YDR186C	9.320706260966724e-05
YLL045C	9.301543444201734e-05
YKL038W	9.301385193649528e-05
YHR166C	9.296317361784612e-05
YAR014C	9.285616654552831e-05
YBR172C	9.269347316748321e-05
YLR086W	9.264973944626366e-05
YFR014C	9.246963200979931e-05
YBL009W	9.187715316297264e-05
YDL229W	9.185610118772103e-05
YCR016W	9.139649149393945e-05
YNR046W	9.094951691276541e-05
YHR084W	9.089144115656517e-05
YER087W	9.07329606743584e-05
YKL172W	9.0616259565168e-05
YDR229W	9.061209722396807e-05
YNL047C	9.060260475588416e-05
YAR018C	9.026381659589479e-05
YOR272W	9.025825329666424e-05
YJR047C	9.015804441005426e-05
YIL038C	9.013068567238766e-05
YMR077C	8.992666495563468e-05
YER107C	8.967120079710854e-05
YIR006C	8.955954064289775e-05
YJR138W	8.915566184156671e-05
YJR093C	8.906772212595263e-05
YLR009W	8.894877994199814e-05
YGR237C	8.878236505191036e-05
YJR082C	8.842884120300423e-05
YDL203C	8.818941160488786e-05
YBR267W	8.796208361789982e-05
YER064C	8.778849715917598e-05
YDL166C	8.777940120771245e-05
YNL298W	8.767541138341772e-05
YKL021C	8.757526891155325e-05
YLR003C	8.734986212797919e-05
YPR036W	8.719512694148445e-05
YGR162W	8.703802908833797e-05
YBL084C	8.69266242214223e-05
YJL157C	8.685109592447977e-05
YDL134C	8.640226076791502e-05
YKL210W	8.621667814122326e-05
CYC38	8.61178989867656e-05
YJL058C	8.610015591296111e-05
YBR102C	8.593167118832054e-05
YMR186W	8.568403929421892e-05
YPR030W	8.563185800546543e-05
YML102W	8.540207148122644e-05
YBR019C	8.539129917950072e-05
YBR151W	8.529016080812584e-05
YAL028W	8.511232325715845e-05
YDR054C	8.511136394763586e-05
YDR217C	8.509504285909649e-05
YMR037C	8.500556028456908e-05
YJL140W	8.489133078919321e-05
YNL206C	8.489074816698086e-05
YIL113W	8.485665659861103e-05
YFR002W	8.466732368280611e-05
YIR003W	8.440370744737828e-05
YLR313C	8.419193822730144e-05
YMR146C	8.411471602058824e-05
YMR129W	8.40766262787711e-05
YKR054C	8.40565044111672e-05
YPL126W	8.398777082189476e-05
YNL330C	8.367941438963933e-05
YIL126W	8.364625967141929e-05
YER047C	8.361864199436792e-05
YNL131W	8.36176347738528e-05
YOL018C	8.341575018196311e-05
YBL045C	8.319066153048933e-05
YHR143WA	8.28926515034147e-05
YLR180W	8.269760821880424e-05
YPL115C	8.260850559940468e-05
YBR112C	8.244117291473786e-05
YNL287W	8.193611619958016e-05
YJR090C	8.190851277837941e-05
YDR132C	8.166423888367693e-05
YFL010C	8.149977543162698e-05
YLR429W	8.106878405717241e-05
YHR197W	8.089523420949548e-05
YDL127W	8.081375533138304e-05
YOR057W	8.076581057796055e-05
YFR010W	8.075319517350697e-05
YNL113W	8.074692894917377e-05
YMR273C	8.063992083928454e-05
YDR023W	8.063736281273844e-05
YOR254C	8.049904754082584e-05
YBR252W	8.04432482289518e-05
YBL034C	8.037132587818871e-05
YBR083W	8.021688164688312e-05
YMR275C	8.018721607417454e-05
YJL105W	8.016684942444024e-05
YJR044C	7.997362855991258e-05
YMR102C	7.993221322360695e-05
YLR384C	7.989710261031922e-05
YLR328W	7.973247252370615e-05
YBR169C	7.95844046174228e-05
YCR030C	7.941149153631685e-05
YHR154W	7.940751381205315e-05
YGL210W	7.90977664415347e-05
YKR037C	7.907640297804298e-05
YMR239C	7.899686866320825e-05
YPL129W	7.895387162810238e-05
YBR130C	7.885435808905299e-05
YDL116W	7.847126043710285e-05
YIL156W	7.8260979521093e-05
YMR172W	7.807657640981611e-05
YER079W	7.805112834960991e-05
YDR172W	7.766801362901777e-05
Induced_.....s..S..._No_Phenotype_Exists	7.763130538418153e-05
YGR082W	7.74068222142828e-05
YGL097W	7.73857735679251e-05
YML057W	7.73704156411803e-05
YDR325W	7.729183665716486e-05
YPL138C	7.706872363496743e-05
YPR143W	7.70460589463998e-05
YCR084C	7.69854315062601e-05
YBR108W	7.698131205149794e-05
YKL093W	7.687216953420303e-05
YPL031C	7.685540761035905e-05
YBR176W	7.664933213651544e-05
YBL079W	7.629779016835141e-05
YLR192C	7.621653819757439e-05
YPL092W	7.60586912290665e-05
YHR174W	7.602323061804609e-05
YML006C	7.594961475859417e-05
YML083C	7.59067640348741e-05
YPR032W	7.57970398551697e-05
YKL160W	7.578773775615937e-05
YJR007W	7.573112901366627e-05
YBL052C	7.565565638554019e-05
YAL026C	7.555883476982531e-05
YOR212W	7.542290385501102e-05
YLR196W	7.532176509246384e-05
YKL091C	7.482552708852272e-05
YPL020C	7.474567043867123e-05
YDL139C	7.415387111373332e-05
YGL195W	7.403891897726204e-05
YAL021C	7.399151281511575e-05
YJL005W	7.398717674811771e-05
YDR118W	7.389845069296327e-05
YDL008W	7.387078785152088e-05
YOL026C	7.383002432565426e-05
YOL064C	7.363546245710379e-05
YLR208W	7.349375715377197e-05
YPL133C	7.346659612418875e-05
YJL110C	7.330090279036836e-05
YJR130C	7.324341442426314e-05
YFR036W	7.306721321964882e-05
YPL217C	7.30173842107052e-05
YDL053C	7.28615030496612e-05
YER033C	7.281234731315283e-05
YDR346C	7.256258489918811e-05
YNL175C	7.245782090604606e-05
YER018C	7.223370790499647e-05
YPR187W	7.222465258522236e-05
YDR418W	7.210556543561097e-05
YHR014W	7.190674802250087e-05
YIL131C	7.175406056847339e-05
YLL024C	7.17335403997685e-05
YMR120C	7.14575786615168e-05
YPL220W	7.143509404517518e-05
YJR056C	7.139756903081927e-05
YNL172W	7.136690303884651e-05
YMR031C	7.135655696761088e-05
YPL150W	7.131117398665722e-05
YKL062W	7.130332747343904e-05
YGR010W	7.124493448875219e-05
YPR052C	7.111262145995729e-05
YGL048C	7.095371214687001e-05
YDL161W	7.088995549121616e-05
YJL039C	7.072393080912247e-05
YPL255W	7.071815048685407e-05
YDR264C	7.068275882887707e-05
YGL049C	7.054753258236696e-05
YPR072W	7.041531248324403e-05
YNR031C	7.034037630483374e-05
